"","(Intercept)","FinFSLdat_AnnEsts","FinFSLdat_SpringDat","FinFSLdat_SummerDat","FinSouthSST_AnnEsts","FSL_months_Apr","FSL_months_Jan","FSL_months_May","FSL_months_Oct","FSLdat_Autumn","s(Ages)","SST_South_Months_Jun","df","logLik","AICc","delta","weight"
"1469",18.5704166024267,NA,NA,14.3845007698052,0.671586192200304,-3.80365491368491,-6.80146007339435,NA,7.34668431554789,-9.89667506022529,NA,-0.612931126623572,10,-2584.96033479011,5190.16110673869,665.11546336672,5.2438063010648e-146
"1461",27.8749674813277,NA,NA,14.8867165574033,NA,-3.59583707505343,-7.64894819382654,NA,8.26419256706989,-10.181215996077,NA,-0.475324997510143,9,-2586.00845548908,5190.21341752838,665.167774156412,5.10843059677291e-146
"445",14.2929400293612,NA,NA,13.4333901859803,0.362572676922698,-5.15219708064614,-6.22215972031073,NA,8.99494987011911,-11.0311647503007,NA,NA,9,-2586.27533469071,5190.74717593164,665.70153255967,3.91186026320471e-146
"469",20.7853127480547,NA,NA,7.46005529791453,NA,-0.37435968473452,NA,6.12262994247308,9.8541173901391,-23.2564732897456,NA,NA,8,-2587.41800456755,5190.99304294099,665.947399569017,3.4593459064561e-146
"477",11.0394336716567,NA,NA,7.74345166260436,0.573547338104361,-1.01187703022032,NA,6.17461246550701,9.13010947389982,-23.0421535110835,NA,NA,9,-2586.54836862535,5191.29324380093,666.247600428959,2.97718760102042e-146
"1501",14.1552424998638,NA,NA,7.93500250835166,0.837350167771346,-0.368748046859082,NA,5.17167959164594,8.02616954590014,-20.5825516912204,NA,-0.494942007631879,10,-2585.72761275307,5191.69566266461,666.650019292642,2.43456882031528e-146
"351",1.03487854284275,NA,-3.90697937006086,5.30950153406303,1.4071442007272,-1.62786509943511,NA,12.0085288016302,NA,-22.2389181409306,NA,NA,9,-2586.96758106254,5192.13166867529,667.086025303323,1.95769284436121e-146
"1375",4.9905548244613,NA,-3.68578144148667,5.71656233933703,1.60549697910591,-1.09161525016093,NA,10.4199554809109,NA,-19.8466215992861,NA,-0.496349537997173,10,-2586.1102441357,5192.46092542988,667.41528205791,1.66053241417356e-146
"1493",25.4569791383448,NA,NA,7.49764965873633,NA,0.20132640621022,NA,5.49119428419557,9.38012475476298,-21.8046804991536,NA,-0.304301910520511,9,-2587.17340757894,5192.5433217081,667.497678336134,1.5935116140887e-146
"1343",10.5070427554296,NA,-1.40936838854661,14.3558999158702,1.32701810005996,-7.65555018628642,-8.43942970266676,NA,NA,-0.634906144675249,NA,-0.679879618963312,10,-2586.21764575898,5192.67572867643,667.630085304465,1.49143189090247e-146
"1151",10.8746104730641,NA,-1.82221893822955,14.2782375390556,1.22349433196139,-10.3063876696582,-8.95409474117341,2.89840083027254,NA,NA,NA,-0.606931765176892,10,-2586.29658695404,5192.83361106656,667.787967694589,1.37822365575848e-146
"127",5.86955020534615,NA,-2.01184213508857,13.6313656771205,0.977386923765801,-12.2095287273379,-9.00818279212714,3.66212437520307,NA,NA,NA,NA,9,-2587.66358696358,5193.52368047738,668.478037105413,9.76052169758236e-147
"1445",28.8096302405111,NA,NA,14.4254013281376,NA,NA,-7.29166191384261,NA,8.53496321433073,-13.90085235241,NA,-0.529277159187029,8,-2588.75792558636,5193.67288497861,668.627241606645,9.05886286874498e-147
"1453",19.8127257987543,NA,NA,13.9110244553229,0.653172681332534,NA,-6.44732942256332,NA,7.65782750387565,-13.833185139867,NA,-0.666142999068942,9,-2587.74651914478,5193.68954483977,668.643901467806,8.98371658608636e-147
"421",20.6056592865316,NA,NA,13.0544906735111,NA,NA,-6.17611228911509,NA,9.87317471187987,-16.4046025835272,NA,NA,7,-2589.81034628202,5193.74269692134,668.697053549369,8.7481095853513e-147
"453",20.8087293249628,NA,NA,7.46833365140837,NA,NA,NA,6.29723821699119,9.85357489387783,-23.8586787636523,NA,NA,7,-2589.96933647561,5194.06067730852,669.015033936553,7.46217880098048e-147
"1277",18.1992971186001,NA,NA,14.0801369660946,0.71512118965671,-9.11449058490607,-7.48172896716955,-1.29900017200615,5.72510235986193,NA,NA,-0.679362934091762,10,-2586.9260157662,5194.09246869087,669.046825318903,7.34450008140173e-147
"319",4.64124102376975,NA,-1.53062591782117,13.5503249026054,1.06654079544225,-9.63830938462056,-8.37734494203383,NA,NA,0.00615249430031477,NA,NA,9,-2588.00078343616,5194.19807342254,669.152430050573,6.96675381139699e-147
"1269",28.1146991244688,NA,NA,14.6404735192176,NA,-9.11628326220496,-8.44979754184233,-1.22318418616522,6.5915790231302,NA,NA,-0.534844889591292,9,-2588.06520728909,5194.3269211284,669.28127775643,6.53208067723766e-147
"245",19.7183805354063,NA,NA,13.4638029512472,NA,-11.0905661316475,-7.58689162988153,-1.30702754244151,7.61677429341345,NA,NA,NA,8,-2589.1197360775,5194.39650596088,669.350862588913,6.3087219336669e-147
"461",11.3052470988758,NA,NA,7.759532082969,0.5615770465236,NA,NA,6.63901319210057,9.14375984501956,-24.6525329042178,NA,NA,8,-2589.12295747375,5194.40294875339,669.357305381421,6.28843173938649e-147
"1485",14.2667909875341,NA,NA,7.94179267057203,0.834329354156753,NA,NA,5.3345840427558,8.02564047745248,-21.1523042495015,NA,-0.497394525624794,9,-2588.28925866294,5194.7750238761,669.729380504133,5.22092271843907e-147
"429",15.5100879136648,NA,NA,12.656277653662,0.299349631509503,NA,-5.65696457528196,NA,9.62974881826275,-16.6702637653425,NA,NA,8,-2589.35213897368,5194.86131175325,669.815668381281,5.00046152754632e-147
"119",22.1327240622239,NA,-1.17801994220261,15.8383486928522,NA,-11.7426622525874,-11.2641717400095,4.14863652085153,NA,NA,NA,NA,8,-2589.55921487882,5195.27546356353,670.229820191557,4.06516490228781e-147
"335",1.44238247198473,NA,-4.02500487760584,5.29284585753865,1.39381598326204,NA,NA,12.8013305025631,NA,-24.8352733464397,NA,NA,8,-2589.5797230716,5195.31647994908,670.270836577114,3.98264477831466e-147
"253",13.3562491515222,NA,NA,13.0051738739936,0.373410888542247,-11.3681205760126,-6.95964768466634,-1.35848281617941,7.30897590488436,NA,NA,NA,9,-2588.57274176135,5195.34199007293,670.296346700959,3.93216849594192e-147
"405",20.2819376704895,NA,NA,6.84278964692543,NA,-3.54163601842801,NA,NA,10.7509536783456,-13.0433687432353,NA,NA,7,-2590.71331281294,5195.54862998318,670.502986611211,3.54618046431436e-147
"1359",5.30659831299201,NA,-3.76202305961507,5.7100223623821,1.59882772132496,NA,NA,10.930957495678,NA,-21.5514408087439,NA,-0.501903341533479,9,-2588.6972990567,5195.59110466362,670.545461291649,3.47166309937372e-147
"1477",25.4181142941344,NA,NA,7.49313502861389,NA,NA,NA,5.40264215860994,9.38311470347454,-21.4947044194283,NA,-0.3025743164733,8,-2589.73111788465,5195.6192695752,670.573626203228,3.42311618941595e-147
"1437",14.2078868377827,NA,NA,7.44617397276037,0.863614701861473,-2.89797679063812,NA,NA,8.64006727882008,-11.8639518780207,NA,-0.55448843189013,9,-2588.79273153,5195.78196961022,670.736326238251,3.15567142137701e-147
"413",10.6454965372378,NA,NA,7.11770046154506,0.566858290480439,-4.19829326202379,NA,NA,10.0429146083449,-12.7458491369863,NA,NA,8,-2589.85730967376,5195.8716531534,670.826009781431,3.01729131576709e-147
"1143",28.3987130839074,NA,-0.90287969018441,16.6663912795438,NA,-10.3512333812225,-11.6180675785063,3.70708347910615,NA,NA,NA,-0.417909165764034,9,-2588.96423707141,5196.12498069303,671.079337321061,2.65832372026151e-147
"379",2.74082562464009,NA,-5.24052523362462,NA,1.38342202492448,-1.43235990704064,0.657627404753276,10.7466266971789,NA,-17.6365941982519,NA,NA,9,-2589.10091986627,5196.39834628277,671.352702910799,2.31871452699268e-147
"311",22.3378788066815,NA,-0.574116289399751,15.8770046212772,NA,-9.35080973390891,-10.7927486728032,NA,NA,0.855923381919418,NA,NA,8,-2590.19957891617,5196.55619163822,671.510548266252,2.14275047226481e-147
"1429",25.8901089718191,NA,NA,6.96301585702727,NA,-2.47034746190928,NA,NA,10.0783924948521,-12.5702382327263,NA,-0.361288604027189,8,-2590.30956018761,5196.77615418111,671.730510809145,1.9195849671907e-147
"1335",29.6633137243316,NA,-0.318954632593704,16.8648191219538,NA,-7.87458599581014,-11.2615542082699,NA,NA,0.544176221301128,NA,-0.488862160867642,9,-2589.31810715969,5196.8327208696,671.787077497629,1.86605328081621e-147
"1403",6.03329491791376,NA,-5.102980432945,NA,1.56756476265072,-0.952702129553814,0.915569209530786,9.30448436655474,NA,-15.4313070118288,NA,-0.432607695488324,10,-2588.47765948253,5197.19575612353,672.150112751565,1.55629504990448e-147
"343",24.6836317636746,NA,-3.09881221829179,4.85347180868719,NA,-0.487977236007077,NA,12.4581147557903,NA,-22.0528172376643,NA,NA,8,-2590.87898697279,5197.91500775147,672.869364379503,1.08619657625295e-147
"497",21.1993916276464,NA,NA,NA,NA,-0.702394743774879,2.65699754752679,3.61314917884737,10.0617724624116,-16.8267532539021,NA,NA,8,-2591.03413369296,5198.22530119181,673.179657819845,9.30098759373495e-148
"1327",12.7365016364121,NA,-1.79413948778445,13.2237881840102,1.34674404149738,NA,-7.74084720429074,NA,NA,-7.97393858028942,NA,-0.810540656622776,9,-2590.07518326626,5198.34687308273,673.301229710762,8.75245858406157e-148
"505",11.2644430786621,NA,NA,NA,0.581640852046567,-1.31613737831032,3.13117898280098,3.59546780136465,9.47060767366587,-16.7718852108768,NA,NA,9,-2590.15167463657,5198.49985582337,673.454212451397,8.10793548514185e-148
"389",20.3946883064459,NA,NA,6.72612781285728,NA,NA,NA,NA,11.0626548752614,-16.9196300281724,NA,NA,6,-2593.44164674139,5198.97469718245,673.929053810485,6.39439990245934e-148
"1421",15.3415419648772,NA,NA,7.35961002023629,0.841694222854684,NA,NA,NA,8.82816267355938,-14.8218007981066,NA,-0.597886372920243,8,-2591.43181057659,5199.02065495906,673.975011587094,6.24913905944628e-148
"1529",14.0781102539079,NA,NA,NA,0.816107313026865,-0.749941834973073,3.17656832938046,2.64126907119603,8.48534614332476,-14.4119204401433,NA,-0.441993294098604,10,-2589.51383100198,5199.26809916242,674.222455790453,5.52189778090574e-148
"397",11.9288899717615,NA,NA,6.94911419898692,0.499078255690659,NA,NA,NA,10.4901488942554,-17.2904284451877,NA,NA,7,-2592.71522576682,5199.55245589094,674.506812518975,4.79006143888638e-148
"363",3.09357325446278,NA,-5.34057943084265,NA,1.37181513690753,NA,0.656805412994926,11.4481087785022,NA,-19.9356036045895,NA,NA,8,-2591.70364273801,5199.56431928191,674.518675909946,4.76173235588517e-148
"1367",27.8618493411008,NA,-2.95268346835337,5.00290660786367,NA,-0.184103651993659,NA,11.7929864221713,NA,-20.9981241817103,NA,-0.216418092543265,9,-2590.82754652883,5199.85159960787,674.805956235906,4.12460962673464e-148
"1413",26.6064027037261,NA,NA,6.89944686023419,NA,NA,NA,NA,10.2081034605832,-15.085775352785,NA,-0.402617846339344,7,-2592.89276653987,5199.90753743703,674.861894065067,4.01084709556001e-148
"1521",25.2553454248396,NA,NA,NA,NA,-0.218436168803155,2.57027420833968,3.04969566544426,9.61744273462953,-15.4359480863349,NA,-0.262916499752517,9,-2590.88512092369,5199.96674839759,674.921105025626,3.89384454510232e-148
"1311",4.57335826995414,NA,-2.73964005894485,5.04890536552346,1.71416953732098,-6.58837460683543,NA,NA,NA,-1.23186763922902,NA,-0.673647878488356,9,-2590.88609254759,5199.9686916454,674.923048273428,3.89006303007812e-148
"1245",13.4767007014473,NA,NA,6.35969551068775,0.930430287948083,-8.57025957107705,NA,-2.9079614424401,7.45904553321512,NA,NA,-0.63026935002344,9,-2591.01624710205,5200.22900075432,675.183357382352,3.41531867917039e-148
"1387",6.30439609836498,NA,-5.16757313020938,NA,1.56200442648154,NA,0.917994506114044,9.75185674126618,NA,-16.9263534940311,NA,-0.437576593378718,9,-2591.06166452807,5200.31983560636,675.274192234388,3.26367343036209e-148
"1119",4.56313920612399,NA,-3.15373208737556,4.43767494204551,1.6455379517823,-9.14206857291177,NA,2.24981156307109,NA,NA,NA,-0.613539702864151,9,-2591.24834798881,5200.69320252784,675.647559155875,2.70789050242163e-148
"213",19.4129033819607,NA,NA,5.54594071231194,NA,-10.1363476510186,NA,-3.00053946269625,9.57502817742303,NA,NA,NA,7,-2593.34299368523,5200.80799172776,675.762348355792,2.55684817780789e-148
"221",9.2681583702294,NA,NA,5.85970512946333,0.597796504709221,-10.7070575718157,NA,-2.85872824017836,8.82309103610671,NA,NA,NA,8,-2592.42339324179,5201.00382028947,675.958176917504,2.31836231699087e-148
"327",24.7390423742692,NA,-3.13675048158153,4.84977516256335,NA,NA,NA,12.6961962678288,NA,-22.8370279880157,NA,NA,7,-2593.44623505776,5201.01447447281,675.968831100843,2.30604502520428e-148
"481",21.2426493038648,NA,NA,NA,NA,NA,2.67072242436676,3.93584460594082,10.0641616468837,-17.9516243480528,NA,NA,7,-2593.59621950886,5201.31444337502,676.268800003053,1.98486220936288e-148
"287",-1.19581432497744,NA,-2.85009802590445,4.31850643353057,1.45324027907361,-8.56087776448473,NA,NA,NA,-0.592288737636762,NA,NA,8,-2592.6284108287,5201.41385546329,676.368212091321,1.88861442482476e-148
"95",-0.535287246614421,NA,-3.35356409950874,3.72362403090921,1.39931200621179,-11.0589476283772,NA,3.0179397977464,NA,NA,NA,NA,8,-2592.64312230646,5201.4432784188,676.397635046831,1.86103349130869e-148
"1237",26.073114975006,NA,NA,5.76586846900206,NA,-8.47729894448603,NA,-3.08719529453548,8.93583639950975,NA,NA,-0.426018193086089,8,-2592.72194750859,5201.60092882306,676.555285451096,1.71996986748892e-148
"371",26.1814472561175,NA,-4.56657770813416,NA,NA,-0.379171823487608,-0.581659046320314,11.1192997791907,NA,-16.7931835900317,NA,NA,8,-2592.72876180283,5201.61455741155,676.568914039583,1.70828932923231e-148
"489",11.6060065033788,NA,NA,NA,0.566329627479373,NA,3.14407177887126,4.19304831947493,9.49057995277356,-18.8550296818864,NA,NA,8,-2592.74307097404,5201.64317575397,676.597532382,1.68401918170768e-148
"303",6.10151223848585,NA,-2.07130233877125,11.8452190833811,1.02635147526181,NA,-7.43596146305947,NA,NA,-9.55441233363513,NA,NA,8,-2592.77886841915,5201.71477064419,676.669127272217,1.62480183590392e-148
"433",20.8545157742824,NA,NA,NA,NA,-2.61315180781076,2.61011878100336,NA,10.6318741940033,-10.9996269628601,NA,NA,7,-2593.80270014776,5201.72740465283,676.681761280859,1.6145703060189e-148
"441",10.8972772294619,NA,NA,NA,0.583044870392284,-3.21900312024487,3.08567503719629,NA,10.0364861409573,-10.9732113872403,NA,NA,8,-2592.91741483168,5201.99186346925,676.946220097279,1.41458959290916e-148
"1513",14.3024159334106,NA,NA,NA,0.810058840778148,NA,3.18436912677129,2.96837823041955,8.48569269332009,-15.5628254340613,NA,-0.446904047705035,9,-2592.08710909264,5202.37072473549,677.325081363523,1.1704740240931e-148
"1465",14.0281800583963,NA,NA,NA,0.834808256991528,-2.06696683962794,3.14748746324364,NA,8.8153487568577,-10.0901721409672,NA,-0.475358747188874,9,-2592.15847863984,5202.51346382989,677.46782045792,1.08984912405038e-148
"1319",32.2505730782858,NA,-0.698226373686807,15.7382057978701,NA,NA,-10.5858517842051,NA,NA,-6.99001747815772,NA,-0.620397097726759,8,-2593.25381922931,5202.66467226451,677.61902889254,1.01048968606773e-148
"1351",27.8992196777763,NA,-2.96612028492437,5.00232856825478,NA,NA,NA,11.8786701620532,NA,-21.2860907348911,NA,-0.217549450786457,8,-2593.3956805518,5202.9483949095,677.90275153753,8.76843921188254e-149
"1505",25.2967602536843,NA,NA,NA,NA,NA,2.57389632933031,3.14469647928584,9.61510013077544,-15.7708939190209,NA,-0.264741092298053,8,-2593.44670217071,5203.05043814731,678.004794775343,8.33228062017046e-149
"1457",25.4942701430681,NA,NA,NA,NA,-1.73039829024587,2.52047320621334,NA,10.0298820548469,-10.4553612429045,NA,-0.296823626970073,8,-2593.5786672467,5203.31436829928,678.268724927313,7.30217410674468e-149
"1395",28.5206179185407,NA,-4.48366364638689,NA,NA,-0.153065332771225,-0.547751775481995,10.6112065044311,NA,-15.9476087180933,NA,-0.157808610603401,9,-2592.77053323658,5203.73757302338,678.69192965141,5.90955046224662e-149
"295",23.1085140295955,NA,-1.1342659868724,14.1357499989168,NA,NA,-9.79001845351825,NA,NA,-8.46100837216017,NA,NA,7,-2594.83520207423,5203.79240850577,678.746765133797,5.74972497605171e-149
"1339",5.56108199346189,NA,-4.10006398593326,NA,1.66891861273117,-5.93760688160703,0.805272459249263,NA,NA,0.943887882507222,NA,-0.599406598523981,9,-2592.80449571937,5203.80549798896,678.759854616997,5.71221738444463e-149
"1147",5.88967147145126,NA,-4.47697267176686,NA,1.58323721215711,-7.45490941626268,0.402055621247916,2.91452017832341,NA,NA,NA,-0.532138092050006,9,-2592.8846950333,5203.96589661682,678.920253244852,5.2719903558663e-149
"123",1.67589151666928,NA,-4.53812140188448,NA,1.35187678951874,-9.24681112422124,-0.0193608575696725,3.58725614266372,NA,NA,NA,NA,8,-2593.90463322534,5203.96630025657,678.920656884599,5.270926470798e-149
"1261",23.4778253275397,NA,NA,10.701814427571,0.715924660119122,NA,-6.48406891256564,-5.39032342870666,4.92070511864115,NA,NA,-1.06813354267982,9,-2593.02292850395,5204.24236355812,679.196720186148,4.59135183085996e-149
"315",0.601330788357525,NA,-4.07368077489537,NA,1.42070926792281,-7.78294880216293,0.399959554254255,NA,NA,1.43422954519318,NA,NA,8,-2594.15838501428,5204.47380383444,679.428160462476,4.08962941787998e-149
"1253",33.4054111302503,NA,NA,11.2621168498508,NA,NA,-7.4530300076589,-5.31522747264559,5.78799655019847,NA,NA,-0.923529749357362,8,-2594.16167608439,5204.48038597466,679.434742602692,4.07619228415313e-149
"355",26.2230610312827,NA,-4.594751849013,NA,NA,NA,-0.579095521058605,11.305440330042,NA,-17.4076126501321,NA,NA,7,-2595.29603258585,5204.714069529,679.668426157029,3.62669408088152e-149
"417",20.9156491341876,NA,NA,NA,NA,NA,2.65686243226798,NA,10.8936486068585,-13.9697144428693,NA,NA,6,-2596.38802174827,5204.86744719621,679.821803824245,3.35896428582264e-149
"1295",6.94207076117177,NA,-2.97877254661245,4.73398321603704,1.70344258108663,NA,NA,NA,NA,-7.57856849065894,NA,-0.787856626792209,8,-2594.37766106554,5204.91235593696,679.866712564996,3.2843813478191e-149
"425",11.8001077878035,NA,NA,NA,0.534519938789405,NA,3.1027663674007,NA,10.4034406046456,-14.5767701920314,NA,NA,7,-2595.59545714905,5205.31291865541,680.26727528344,2.68826753901716e-149
"1135",16.4937234501358,NA,-2.88295709964177,9.18078069028177,1.23573461772542,NA,-6.97544953463173,-2.03807783478825,NA,NA,NA,-1.00074547659156,9,-2593.60382530643,5205.40415716309,680.358513791117,2.56838602233275e-149
"241",20.1240210221958,NA,NA,NA,NA,-8.12903210802803,1.84007807810124,-2.88294037575615,9.70033056077737,NA,NA,NA,7,-2595.71629232685,5205.55458901099,680.508945639021,2.38228895381219e-149
"1449",14.7961133682802,NA,NA,NA,0.821682129250238,NA,3.16220535153398,NA,8.96036453367252,-12.2584998331,NA,-0.507213885266157,8,-2594.70036096012,5205.55775572613,680.512112354161,2.37851992321146e-149
"1273",13.80223344161,NA,NA,NA,0.876596220345479,-6.72770943388091,2.51871585238508,-2.93289187082625,7.94663503378157,NA,NA,-0.548432380408349,9,-2593.77827928182,5205.75306511385,680.707421741884,2.15722725615534e-149
"249",10.1092594768361,NA,NA,NA,0.586520512848457,-8.72350454896775,2.32092396067134,-2.87941011274904,9.10539497444055,NA,NA,NA,8,-2594.82429903006,5205.80563186602,680.759988494048,2.10126667883768e-149
"1441",25.9874950511341,NA,NA,NA,NA,NA,2.54110609882086,NA,10.135575484525,-12.2704690022123,NA,-0.325916344566602,7,-2596.08944296594,5206.30089028919,681.255246917219,1.64035245724981e-149
"1265",25.8503081559395,NA,NA,NA,NA,-6.61241454718232,1.81355967180276,-2.91955510111396,9.12774545081108,NA,NA,-0.363230945572187,8,-2595.30647365773,5206.76998112135,681.724337749384,1.29740448099809e-149
"1379",28.551413004212,NA,-4.49444983723699,NA,NA,NA,-0.546510913944754,10.6827164377051,NA,-16.1884766290849,NA,-0.1587607384635,8,-2595.34051659536,5206.83806699661,681.792423624639,1.25398035722444e-149
"87",22.9960060147947,NA,-2.55446761049552,3.28331302421074,NA,-9.84688074011604,NA,3.53987174722179,NA,NA,NA,NA,7,-2596.50062266869,5207.12324969467,682.077606322703,1.08733682740844e-149
"279",23.1712838343964,NA,-1.97352349431924,3.80860081724618,NA,-7.65062705143359,NA,NA,NA,0.438163678553296,NA,NA,7,-2596.76496738714,5207.65193913158,682.606295759609,8.34758106018011e-150
"271",0.707738447376779,NA,-3.20307494181869,3.71790429482739,1.37800202827077,NA,NA,NA,NA,-9.13166666158667,NA,NA,7,-2596.91833908464,5207.95868252658,682.913039154616,7.1606453242637e-150
"1323",7.62936055199726,NA,-4.2363364014147,NA,1.66320561128945,NA,0.781228024706267,NA,NA,-4.94909934212666,NA,-0.707582992670135,8,-2596.09693924112,5208.35091228813,683.305268916162,5.88546189948401e-150
"1111",28.0133698893496,NA,-2.3695798034501,3.62900160982795,NA,-8.69000944964914,NA,3.17256562525973,NA,NA,NA,-0.333190559361609,8,-2596.18020878409,5208.51745137406,683.471808002094,5.41523177674159e-150
"1303",29.1533174854806,NA,-1.81557400762479,4.18531320557604,NA,-6.39101704172883,NA,NA,NA,0.170081529020253,NA,-0.397247823008598,8,-2596.23985226761,5208.63673834111,683.591094969146,5.10169174144011e-150
"1127",34.2186380446648,NA,-1.95905199731063,11.5705347896082,NA,NA,-9.65750180461144,-1.24296560653152,NA,NA,NA,-0.811555368567608,8,-2596.29805992914,5208.75315366417,683.707510292202,4.8132115210025e-150
"115",24.6568441413913,NA,-3.9116863886454,NA,NA,-7.85095127654907,-1.20003900938266,4.28676865714731,NA,NA,NA,NA,7,-2597.3788419208,5208.8796881989,683.834044826932,4.51812583615998e-150
"1229",19.0768177048882,NA,NA,4.13339163774783,0.903977980964779,NA,NA,-6.5825098749914,6.47745682437901,NA,NA,-1.00496691171684,8,-2596.66577944076,5209.48859268742,684.442949315448,3.33224091656708e-150
"307",24.6200107724239,NA,-3.33933402962907,NA,NA,-6.92675664699579,-0.883105027153979,NA,NA,2.98099984701953,NA,NA,7,-2597.95608519579,5210.03417474887,684.988531376904,2.53667455989508e-150
"229",18.5473259246072,NA,NA,7.35158098310043,NA,NA,-5.24240089175026,-7.30311801229718,7.53225732574712,NA,NA,NA,7,-2598.13055060537,5210.38310556804,685.337462196069,2.13056794552744e-150
"299",2.23047447423477,NA,-4.25630512076129,NA,1.35057043745927,NA,0.264983888080983,NA,NA,-6.62632224269008,NA,NA,7,-2598.13078012734,5210.38356461199,685.337921240017,2.13007898948254e-150
"1139",28.6045732602761,NA,-3.83009550261019,NA,NA,-6.86680851331532,-1.09374910948662,4.01874290613896,NA,NA,NA,-0.257863426601623,8,-2597.25234690357,5210.66172761304,685.616084241067,1.85350337182349e-150
"1221",31.2598633068111,NA,NA,3.5797397511907,NA,NA,NA,-6.71796575624029,7.92305240535627,NA,NA,-0.802512005417019,7,-2598.29018553981,5210.70237543692,685.656732064947,1.81621315761565e-150
"1103",10.9439082177232,NA,-3.85106724337997,1.77856754959677,1.57182950604676,NA,NA,-2.11071010524873,NA,NA,NA,-0.970480507674591,8,-2597.51973812259,5211.19651005108,686.15086667911,1.41862251898631e-150
"1331",29.6505176418941,NA,-3.28333756881583,NA,NA,-5.83064422097353,-0.783583539437009,NA,NA,2.86003485640474,NA,-0.329327978373321,8,-2597.64742675016,5211.45188730622,686.406243934251,1.24856852635645e-150
"237",16.9984567049937,NA,NA,7.20338847081332,0.090490385055833,NA,-5.07619267501613,-7.35195678219013,7.45715395170099,NA,NA,NA,8,-2597.80603884412,5211.76911149414,686.72346812217,1.06543761644415e-150
"1131",11.8280314501895,NA,-4.56765837448991,NA,1.4899806761882,NA,-0.690766653252572,-1.05213835570552,NA,NA,NA,-0.86964775323532,8,-2597.9326986562,5212.02243111829,686.976787746324,9.38686060205373e-151
"111",9.06137561805637,NA,-3.60510623816482,6.20573595382057,0.778936252879683,NA,-6.39235247708511,-2.31504071960872,NA,NA,NA,NA,8,-2597.97176652342,5212.10056685273,687.054923480763,9.02720716844089e-151
"1257",18.7907525679255,NA,NA,NA,0.846711589850379,NA,1.41463082607215,-5.84653102307407,6.89325870697245,NA,NA,-0.879382047652112,8,-2598.15213565746,5212.46130512081,687.415661748842,7.53737442498273e-151
"103",22.0258406442128,NA,-2.88646498744041,8.20641968003485,NA,NA,-8.28468513670987,-1.74069992665168,NA,NA,NA,NA,7,-2599.28911719176,5212.70023874083,687.654595368859,6.68861676963617e-151
"1561",-9.24363145641435,NA,NA,NA,0.951109639761283,-0.168551145762393,NA,NA,NA,NA,"+",0.615574316501402,8,-2598.52874312945,5213.20811387397,688.162470501999,5.18862912903796e-151
"1249",30.3522743115739,NA,NA,NA,NA,NA,0.751403339296767,-5.78538294662233,8.05221653190508,NA,NA,-0.694908796201422,7,-2599.60033599616,5213.32267634963,688.277032977658,4.89977010893198e-151
"263",23.7482143620182,NA,-2.33150370320295,3.29261672438268,NA,NA,NA,NA,NA,-7.28344959245686,NA,NA,6,-2600.67316447852,5213.43773265671,688.392089284744,4.62584998180413e-151
"1287",31.3022824826668,NA,-2.05320290707456,3.88501545992918,NA,NA,NA,NA,NA,-5.9961793692189,NA,-0.509734507695574,7,-2599.6636201972,5213.4492447517,688.403601379734,4.59929985480426e-151
"1545",-9.0538103196859,NA,NA,NA,0.94392520403765,NA,NA,NA,NA,NA,"+",0.604696748069562,7,-2600.07729411769,5214.27162062828,689.225977256314,3.0487026764362e-151
"197",18.4020079403211,NA,NA,2.10435277935609,NA,NA,NA,-8.13905670337689,8.92749715822255,NA,NA,NA,6,-2601.33486812582,5214.76113995131,689.715496579338,2.38680699325201e-151
"537",-3.35522206954423,NA,NA,NA,1.16589673960247,1.47073918135142,NA,NA,NA,NA,"+",NA,7,-2600.44624842095,5215.00952923479,689.963885862819,2.10804682807873e-151
"291",25.0167740394344,NA,-3.53520383273859,NA,NA,NA,-0.947202547496712,NA,NA,-4.30034090779008,NA,NA,6,-2601.60029538231,5215.29199446429,690.246351092318,1.83039031343523e-151
"1553",4.79612308783345,NA,NA,NA,NA,0.535379848721819,NA,NA,NA,NA,"+",0.755262445405689,7,-2600.8899768434,5215.89698607969,690.851342707721,1.35260643336144e-151
"225",18.9936782757681,NA,NA,NA,NA,NA,0.226039801141903,-7.28744434865776,8.84090027250833,NA,NA,NA,6,-2601.92077825307,5215.93296020582,690.887316833855,1.32849451749779e-151
"1315",31.6006919765533,NA,-3.41991442397478,NA,NA,NA,-0.801853858651966,NA,NA,-2.93359953972997,NA,-0.436470183309482,7,-2600.90593849157,5215.93388134044,690.888237968472,1.32788279723359e-151
"205",13.8121394840502,NA,NA,2.15834237002317,0.26895678983945,NA,NA,-8.20542708072077,8.57279032229628,NA,NA,NA,7,-2600.92673216312,5215.97546868353,690.92982531156,1.30055633187494e-151
"521",-4.25822773959447,NA,NA,NA,1.28154735853485,NA,NA,NA,NA,NA,"+",NA,6,-2602.27072147036,5216.62912561296,691.583482240988,9.37970909114876e-152
"107",6.45513824846666,NA,-4.72758886620087,NA,1.00065297706413,NA,-2.00982714731211,-1.5934336104634,NA,NA,NA,NA,7,-2601.31086119072,5216.74372673874,691.698083366774,8.85735498752452e-152
"1537",4.52139855663809,NA,NA,NA,NA,NA,NA,NA,NA,NA,"+",0.79439856836611,6,-2602.46250678653,5217.01269624529,691.967052873323,7.74280041302816e-152
