,Estimate..Intercept.,Std..Error..Intercept.,df..Intercept.,Estimate.FinFSLdat_AnnEsts,Std..Error.FinFSLdat_AnnEsts,df.FinFSLdat_AnnEsts,Estimate.FinWestSST_AnnEsts,Std..Error.FinWestSST_AnnEsts,df.FinWestSST_AnnEsts,Estimate.FSL_months_Apr,Std..Error.FSL_months_Apr,df.FSL_months_Apr,Estimate.FSLdat_Spring,Std..Error.FSLdat_Spring,df.FSLdat_Spring,Estimate.SST_West_Months_Sep,Std..Error.SST_West_Months_Sep,df.SST_West_Months_Sep,Estimate.WestSST_Spring,Std..Error.WestSST_Spring,df.WestSST_Spring,Estimate.s.Ages..1,Std..Error.s.Ages..1,df.s.Ages..1,Estimate.s.Ages..2,Std..Error.s.Ages..2,df.s.Ages..2,Estimate.s.Ages..3,Std..Error.s.Ages..3,df.s.Ages..3,Estimate.s.Ages..4,Std..Error.s.Ages..4,df.s.Ages..4,Estimate.s.Ages..5,Std..Error.s.Ages..5,df.s.Ages..5,Estimate.s.Ages..6,Std..Error.s.Ages..6,df.s.Ages..6,Estimate.s.Ages..7,Std..Error.s.Ages..7,df.s.Ages..7,Estimate.s.Ages..8,Std..Error.s.Ages..8,df.s.Ages..8,Estimate.s.Ages..9,Std..Error.s.Ages..9,df.s.Ages..9,Estimate.SST_West_Months_Oct,Std..Error.SST_West_Months_Oct,df.SST_West_Months_Oct,Estimate.FinWestSST_SummerDat,Std..Error.FinWestSST_SummerDat,df.FinWestSST_SummerDat,Estimate.WestSST_Winter,Std..Error.WestSST_Winter,df.WestSST_Winter,Estimate.SST_West_Months_Jul,Std..Error.SST_West_Months_Jul,df.SST_West_Months_Jul,Estimate.SST_West_Months_Jun,Std..Error.SST_West_Months_Jun,df.SST_West_Months_Jun
38,-14.03678795,9.288957839,1143.098105,-7.630379958,5.788367074,1143.098105,2.26311051,0.677465725,1143.098105,3.600266602,2.445496881,1143.098105,6.377801143,4.320318167,1143.098105,0.900592963,0.498179879,1143.098105,-2.346229742,0.994417244,1143.098105,16.62327458,1.546850335,1143.098105,-18.91692929,4.217454792,1143.098105,-12.21751597,1.32638991,1143.098105,12.55695369,2.982636116,1143.098105,11.18808368,1.420687825,1143.098105,-10.38100538,2.65464247,1143.098105,10.11273272,1.751228801,1143.098105,-26.87072422,9.063030594,1143.098105,-14.80965736,2.786411579,1143.098105,0.483243652,0.432961031,1143.098105,0.27111043,0.347173359,1143.098105,-0.047632258,0.426463293,1143.098105,NA,NA,NA,NA,NA,NA
39,-11.42933555,9.420248761,1142.099025,-7.05993291,5.978370526,1142.099025,1.618803283,0.777260932,1142.099025,3.422263633,2.501069735,1142.099025,5.443745695,4.375906134,1142.099025,0.807343844,0.484356846,1142.099025,-0.974858124,0.770290069,1142.099025,16.55984319,1.544713252,1142.099025,-18.9241208,4.217378106,1142.099025,-12.24372899,1.327308745,1142.099025,12.63779252,2.984160245,1142.099025,11.16266247,1.421414981,1142.099025,-10.39480975,2.654896255,1142.099025,10.12371977,1.751576472,1142.099025,-26.96182183,9.063280521,1142.099025,-14.6888689,2.785765749,1142.099025,NA,NA,NA,0.313229949,0.349478736,1142.099025,-1.975642706,1.658422816,1142.099025,1.109152678,0.818797005,1142.099025,0.535447916,0.650884517,1142.099025
40,-9.717101195,7.949426561,1143.091651,-7.694569428,5.87280625,1143.091651,2.091110365,0.724567762,1143.091651,3.905129536,2.383253892,1143.091651,6.997773964,4.211550039,1143.091651,0.952580687,0.49354731,1143.091651,-2.192482298,0.987175843,1143.091651,16.67892052,1.5482987,1143.091651,-18.94504527,4.225469403,1143.091651,-12.24401196,1.329178835,1143.091651,12.56953022,2.989019541,1143.091651,11.23571862,1.423454481,1143.091651,-10.4012514,2.660574785,1143.091651,10.14303609,1.754329411,1143.091651,-26.86988966,9.081614184,1143.091651,-14.84342456,2.791871352,1143.091651,0.493776093,0.435375649,1143.091651,NA,NA,NA,0.187199979,0.645404959,1143.091651,NA,NA,NA,-0.214951031,0.392524725,1143.091651
41,-6.78815447,8.195707233,1144.093015,-6.11702302,5.761114454,1144.093015,1.533722073,0.776106331,1144.093015,3.930968307,2.376487949,1144.093015,4.938441512,4.162238785,1144.093015,NA,NA,NA,-0.359410854,0.703057717,1144.093015,16.7181325,1.544838489,1144.093015,-18.87134268,4.226014436,1144.093015,-12.37479952,1.326698405,1144.093015,12.52804549,2.989804,1144.093015,11.13315374,1.423190989,1144.093015,-10.34588857,2.660783525,1144.093015,10.09746824,1.754493787,1144.093015,-26.57977641,9.082000944,1144.093015,-14.89630635,2.790217611,1144.093015,NA,NA,NA,NA,NA,NA,-1.23360041,1.618557452,1144.093015,0.868606576,0.809055754,1144.093015,0.365890594,0.645760274,1144.093015
42,-13.20417984,9.278007636,1144.103501,-7.486370226,5.786265905,1144.103501,2.055618456,0.672182506,1144.103501,3.640596816,2.404339259,1144.103501,6.354128303,4.295969481,1144.103501,0.775497854,0.460547279,1144.103501,-1.465490543,0.680099314,1144.103501,16.52634689,1.543879708,1144.103501,-18.86500884,4.211764872,1144.103501,-12.17215021,1.32494484,1144.103501,12.55612028,2.979672023,1144.103501,11.15948735,1.420704121,1144.103501,-10.3599445,2.650958012,1144.103501,10.07338224,1.749739109,1144.103501,-26.86671513,9.048910241,1144.103501,-14.70981872,2.778881265,1144.103501,NA,NA,NA,0.250984044,0.345803723,1144.103501,NA,NA,NA,NA,NA,NA,-0.125276398,0.258499503,1144.103501
43,-14.1936986,9.28450391,1145.101838,-5.992009003,5.657314146,1145.101838,2.02781209,0.664607751,1145.101838,3.45302877,2.434277637,1145.101838,4.827417326,4.204719021,1145.101838,NA,NA,NA,-1.011112455,0.582758592,1145.101838,16.61975595,1.543480049,1145.101838,-18.81093751,4.215153152,1145.101838,-12.28842978,1.322716843,1145.101838,12.4818102,2.981067701,1145.101838,11.09569724,1.420235142,1145.101838,-10.31406916,2.652844211,1145.101838,10.04208584,1.750502453,1145.101838,-26.56343529,9.056498481,1145.101838,-14.87170615,2.782714866,1145.101838,NA,NA,NA,0.335858515,0.342811689,1145.101838,0.162136388,0.386254372,1145.101838,NA,NA,NA,NA,NA,NA
44,-8.776335467,7.644742567,1145.08806,-5.837186461,5.656925805,1145.08806,1.779836688,0.720160322,1145.08806,3.72252183,2.356650311,1145.08806,5.169367892,4.138399424,1145.08806,NA,NA,NA,-1.113415742,0.762411751,1145.08806,16.77021359,1.548145302,1145.08806,-18.84928279,4.227435329,1145.08806,-12.38157079,1.327155236,1145.08806,12.47914439,2.98901705,1145.08806,11.15108846,1.42172326,1145.08806,-10.33819233,2.662314641,1145.08806,10.1023476,1.754661922,1145.08806,-26.4638883,9.08664318,1145.08806,-15.03137736,2.79185199,1145.08806,0.284701428,0.414194604,1145.08806,NA,NA,NA,NA,NA,NA,0.306909978,0.293679259,1145.08806,NA,NA,NA
45,-12.27998885,9.398714493,1142.084057,-6.065226505,5.931194451,1142.084057,1.796765586,0.78051347,1142.084057,3.014977337,2.49258968,1142.084057,5.612584184,4.365700014,1142.084057,0.91588035,0.498175938,1142.084057,-1.968543281,1.042718998,1142.084057,16.69523414,1.548588812,1142.084057,-19.03006954,4.231889214,1142.084057,-12.31913704,1.330726687,1142.084057,12.6914743,2.994697864,1142.084057,11.26472106,1.42315186,1142.084057,-10.45953382,2.665367549,1142.084057,10.20580953,1.756102618,1142.084057,-27.03483813,9.098522224,1142.084057,-14.82663889,2.7967299,1142.084057,0.500213864,0.433033013,1142.084057,0.311209443,0.348662873,1142.084057,-0.687463406,0.682647411,1142.084057,0.588472243,0.490648786,1142.084057,NA,NA,NA
46,-14.80367617,9.064385825,1143.092029,-6.728677093,5.895981117,1143.092029,2.060028432,0.735977487,1143.092029,3.124202939,2.490744971,1143.092029,5.815940113,4.361831479,1143.092029,0.793762292,0.483183609,1143.092029,-2.312528939,0.98548881,1143.092029,16.65473919,1.547604226,1143.092029,-18.87676609,4.221176787,1143.092029,-12.25691713,1.328248134,1143.092029,12.53922698,2.98497191,1143.092029,11.18243551,1.420337308,1143.092029,-10.37371954,2.658103989,1143.092029,10.12643313,1.75250879,1143.092029,-26.73389348,9.072853802,1143.092029,-14.93313217,2.787739567,1143.092029,0.524804429,0.432400523,1143.092029,0.305362145,0.348674294,1143.092029,NA,NA,NA,0.202594941,0.306472142,1143.092029,NA,NA,NA
47,-6.239491552,7.727496604,1147.097652,-5.558178396,5.552348194,1147.097652,1.321540784,0.431816959,1147.097652,3.110817847,2.11006947,1147.097652,5.410879926,4.110954076,1147.097652,NA,NA,NA,NA,NA,NA,16.68065238,1.543974577,1147.097652,-18.97066901,4.218967201,1147.097652,-12.29387439,1.324578889,1147.097652,12.57263708,2.984244128,1147.097652,11.19023334,1.421435026,1147.097652,-10.38078961,2.656139894,1147.097652,10.09901393,1.752163424,1147.097652,-26.85699349,9.064662484,1147.097652,-14.63602468,2.779468006,1147.097652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.143584268,0.22307217,1147.097652
48,-9.600693518,8.841976592,1145.083746,-3.586943354,5.720912423,1145.083746,1.04342012,0.501793631,1145.083746,2.241211585,2.374441175,1145.083746,3.857895282,4.246294421,1145.083746,NA,NA,NA,NA,NA,NA,16.71468283,1.5452109,1145.083746,-19.00993241,4.231529636,1145.083746,-12.40454644,1.327419297,1145.083746,12.68705414,2.994296755,1145.083746,11.22041456,1.421913086,1145.083746,-10.43601309,2.665448274,1145.083746,10.17704672,1.755546643,1145.083746,-26.89693061,9.097918007,1145.083746,-14.76951681,2.792014576,1145.083746,NA,NA,NA,0.317068256,0.338621304,1145.083746,-0.797323911,0.530152449,1145.083746,0.784768361,0.422357684,1145.083746,NA,NA,NA
49,-9.372529793,7.893398073,1145.096337,-6.652487338,5.596335973,1145.096337,2.039892394,0.66962676,1145.096337,4.098405379,2.323540913,1145.096337,5.557407702,4.119768103,1145.096337,NA,NA,NA,-1.224412787,0.834649333,1145.096337,16.73086457,1.547637148,1145.096337,-18.83222212,4.222320882,1145.096337,-12.33406165,1.326035518,1145.096337,12.44471439,2.985586316,1145.096337,11.12478609,1.421799239,1145.096337,-10.31527671,2.657726301,1145.096337,10.06297295,1.753052243,1145.096337,-26.4739418,9.072265181,1145.096337,-14.96532589,2.788817564,1145.096337,0.248615132,0.417927775,1145.096337,NA,NA,NA,0.208881436,0.398008559,1145.096337,NA,NA,NA,NA,NA,NA
50,4.058209835,5.678141412,1146.072422,-1.534218198,5.111565375,1146.072422,NA,NA,NA,1.867623116,2.150489071,1146.072422,4.058488146,4.077050872,1146.072422,0.805227483,0.391561727,1146.072422,NA,NA,NA,16.69166982,1.547529343,1146.072422,-18.84806247,4.24247341,1146.072422,-12.34041626,1.331169651,1146.072422,12.6015561,3.002695067,1146.072422,11.27207506,1.424537672,1146.072422,-10.37717615,2.674103,1146.072422,10.16660526,1.759229907,1146.072422,-26.55362779,9.125903258,1146.072422,-14.74918397,2.804347593,1146.072422,NA,NA,NA,NA,NA,NA,-1.178214096,0.622358163,1146.072422,1.056974904,0.415086523,1146.072422,NA,NA,NA
51,-12.52946734,9.395719214,1144.088924,-4.498611519,5.807131811,1144.088924,1.581790546,0.771968512,1144.088924,2.901924452,2.481562041,1144.088924,4.085535039,4.254398863,1144.088924,NA,NA,NA,-0.62055121,0.676786577,1144.088924,16.68515203,1.545164166,1144.088924,-18.9141028,4.228719027,1144.088924,-12.38387445,1.326959079,1144.088924,12.60671013,2.992453633,1144.088924,11.16539421,1.422590795,1144.088924,-10.38621197,2.66290488,1144.088924,10.12734464,1.755125956,1144.088924,-26.71234933,9.089739452,1144.088924,-14.88648486,2.792381673,1144.088924,NA,NA,NA,0.374156404,0.344391443,1144.088924,-0.440622179,0.657269942,1144.088924,0.555701023,0.490732568,1144.088924,NA,NA,NA
52,-8.498152358,7.617192167,1147.102256,-6.553632766,5.54549737,1147.102256,1.651214451,0.618259441,1147.102256,NA,NA,NA,8.12588815,4.13973179,1147.102256,0.775295625,0.436606449,1147.102256,-1.075248434,0.622009112,1147.102256,16.52914436,1.544041635,1147.102256,-18.68417891,4.210468217,1147.102256,-12.07848807,1.324386462,1147.102256,12.38691679,2.976963078,1147.102256,11.14629792,1.418594368,1147.102256,-10.25639594,2.65058042,1147.102256,10.01508241,1.749267436,1147.102256,-26.46361499,9.046314844,1147.102256,-14.72742016,2.776797707,1147.102256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,-9.521692603,7.942665116,1144.098147,-7.510623379,5.835766186,1144.098147,1.820274127,0.758386535,1144.098147,3.838069459,2.363376088,1144.098147,6.701339396,4.231152599,1144.098147,0.75919484,0.469104547,1144.098147,-1.260096449,0.707393906,1144.098147,16.57521742,1.544679339,1144.098147,-18.8378756,4.217731468,1144.098147,-12.19815175,1.327125977,1144.098147,12.52714833,2.983713028,1144.098147,11.17282197,1.421596902,1144.098147,-10.35323986,2.65527244,1144.098147,10.0861514,1.751665476,1144.098147,-26.74655563,9.063883466,1144.098147,-14.79801794,2.78507694,1144.098147,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178926488,0.31269843,1144.098147,-0.17461834,0.267562529,1144.098147
54,-8.969465958,7.943493634,1145.096298,-6.238708024,5.760922766,1145.096298,1.857083383,0.715716265,1145.096298,3.92936809,2.376846787,1145.096298,5.543824838,4.124627107,1145.096298,NA,NA,NA,-0.785446888,0.580831095,1145.096298,16.68397744,1.544429057,1145.096298,-18.82554921,4.222805897,1145.096298,-12.31713116,1.325269014,1145.096298,12.47361037,2.987127863,1145.096298,11.13424999,1.422906693,1145.096298,-10.32339161,2.658445514,1145.096298,10.06290123,1.753472183,1145.096298,-26.51798123,9.07404107,1145.096298,-14.91632906,2.787772494,1145.096298,NA,NA,NA,NA,NA,NA,0.376660422,0.60879548,1145.096298,NA,NA,NA,-0.186519082,0.389989853,1145.096298
55,-9.948188171,8.850603708,1144.089777,-4.461222163,5.799617227,1144.089777,1.139189783,0.5124561,1144.089777,2.652067199,2.416163285,1144.089777,3.602514603,4.255788487,1144.089777,NA,NA,NA,NA,NA,NA,16.696846,1.544744087,1144.089777,-18.97174698,4.22640183,1144.089777,-12.40259699,1.326544215,1144.089777,12.65438673,2.99050294,1144.089777,11.16182666,1.422434055,1144.089777,-10.40531787,2.661706056,1144.089777,10.14982538,1.754193603,1144.089777,-26.83338163,9.084757537,1144.089777,-14.7712737,2.78802143,1144.089777,NA,NA,NA,0.363942759,0.342465316,1144.089777,-1.997037823,1.406568395,1144.089777,1.287830792,0.690592621,1144.089777,0.569348361,0.618161131,1144.089777
56,-5.941310051,7.506996677,1149.097607,-4.603949383,5.45434394,1149.097607,1.219623918,0.41649035,1149.097607,NA,NA,NA,6.441861771,4.04762494,1149.097607,NA,NA,NA,NA,NA,NA,16.65794886,1.543257734,1149.097607,-18.80127789,4.216274795,1149.097607,-12.22162874,1.322312384,1149.097607,12.43802869,2.981394987,1149.097607,11.15922768,1.419894989,1149.097607,-10.29019586,2.654842858,1149.097607,10.04360844,1.751332423,1149.097607,-26.5054921,9.060053251,1149.097607,-14.69171871,2.778776711,1149.097607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,-13.29216636,9.276920499,1143.094114,-7.294727611,5.787634128,1143.094114,2.200314752,0.684227834,1143.094114,3.532140663,2.405764396,1143.094114,6.384121294,4.295233203,1143.094114,0.94130336,0.483248918,1143.094114,-2.288139188,0.995845887,1143.094114,16.64169196,1.547268973,1143.094114,-18.97370963,4.221726461,1143.094114,-12.23895954,1.32746565,1143.094114,12.61082943,2.986717076,1143.094114,11.22586666,1.422638868,1143.094114,-10.41413308,2.657964223,1143.094114,10.14293778,1.753005001,1143.094114,-26.97714401,9.072191899,1143.094114,-14.78064586,2.785997989,1143.094114,0.485558573,0.429232435,1143.094114,0.266822219,0.346021362,1143.094114,NA,NA,NA,NA,NA,NA,-0.119317352,0.258510503,1143.094114
58,-11.82257964,9.427440719,1141.089059,-6.61758765,5.992857559,1141.089059,1.738724293,0.785783597,1141.089059,3.202329052,2.509687053,1141.089059,5.432230703,4.375532431,1141.089059,0.931818394,0.498901836,1141.089059,-1.771006279,1.085981679,1141.089059,16.67297284,1.548607427,1141.089059,-19.01512883,4.228259137,1141.089059,-12.3105482,1.33025183,1141.089059,12.68232034,2.9919329,1141.089059,11.22828759,1.423690606,1141.089059,-10.44403068,2.662654836,1141.089059,10.19014444,1.755230595,1141.089059,-27.03204154,9.088919224,1141.089059,-14.78548235,2.79423186,1141.089059,0.456080529,0.438372129,1141.089059,0.328421707,0.3497516,1141.089059,-1.689573874,1.680927025,1141.089059,1.019615605,0.823255328,1141.089059,0.429762977,0.658679919,1141.089059
59,-7.86372429,8.996758644,1143.093004,-5.574970644,5.863321931,1143.093004,0.912891275,0.54209606,1143.093004,2.600093706,2.415707499,1143.093004,4.563627644,4.320732173,1143.093004,0.569322454,0.446265967,1143.093004,NA,NA,NA,16.62672361,1.544823761,1143.093004,-19.03164167,4.222781225,1143.093004,-12.3127016,1.327464711,1143.093004,12.72081855,2.988118425,1143.093004,11.20369918,1.422051088,1143.093004,-10.44286715,2.659170432,1143.093004,10.17722031,1.753048423,1143.093004,-27.10767082,9.078012165,1143.093004,-14.5836693,2.788855096,1143.093004,NA,NA,NA,0.280551704,0.34854026,1143.093004,-2.776705668,1.533141291,1143.093004,1.583145589,0.72816251,1143.093004,0.735078358,0.631468782,1143.093004
60,5.036257245,5.792060739,1145.07748,-2.342103165,5.197986174,1145.07748,NA,NA,NA,2.250975089,2.196489606,1145.07748,3.962795705,4.079105301,1145.07748,0.910678949,0.41034934,1145.07748,NA,NA,NA,16.66840267,1.547277654,1145.07748,-18.80565277,4.238361622,1145.07748,-12.32573214,1.330539074,1145.07748,12.56869043,2.999628558,1145.07748,11.22484923,1.424904508,1145.07748,-10.3471714,2.671050079,1145.07748,10.14206454,1.758162963,1145.07748,-26.49141795,9.115057753,1145.07748,-14.73408021,2.800992863,1145.07748,NA,NA,NA,NA,NA,NA,-2.366304404,1.515538672,1145.07748,1.558260968,0.715754787,1145.07748,0.535666892,0.622946768,1145.07748
61,-7.347677035,8.124908767,1144.084544,-5.374465473,5.727956914,1144.084544,1.628938595,0.776803249,1144.084544,3.667003174,2.359543746,1144.084544,4.963351005,4.158401898,1144.084544,NA,NA,NA,-0.862470747,0.904019532,1144.084544,16.79690064,1.549487879,1144.084544,-18.92490203,4.2350849,1144.084544,-12.42249461,1.330232685,1144.084544,12.55347618,2.996193752,1144.084544,11.18933618,1.424147732,1144.084544,-10.37942298,2.667145643,1144.084544,10.14048945,1.757470713,1144.084544,-26.59882892,9.103289643,1144.084544,-14.98401321,2.797858648,1144.084544,0.256505497,0.417920259,1144.084544,NA,NA,NA,-0.342141063,0.661897146,1144.084544,0.508666939,0.488579736,1144.084544,NA,NA,NA
62,-9.336938536,7.942415131,1143.086978,-7.181994179,5.840977156,1143.086978,1.920631418,0.763086753,1143.086978,3.680496437,2.366540496,1143.086978,6.691869106,4.230132101,1143.086978,0.920483421,0.488690429,1143.086978,-2.084270051,0.996195994,1143.086978,16.70395216,1.548531059,1143.086978,-18.94763298,4.22929296,1143.086978,-12.27589191,1.3301668,1143.086978,12.58351347,2.991992963,1143.086978,11.24488212,1.423758522,1143.086978,-10.4103065,2.663524478,1143.086978,10.16332638,1.755462139,1143.086978,-26.84248052,9.091259057,1143.086978,-14.89099775,2.793701339,1143.086978,0.507561223,0.43178955,1143.086978,NA,NA,NA,NA,NA,NA,0.221950497,0.314739722,1143.086978,-0.178657207,0.267519499,1143.086978
63,-8.362366613,7.61650535,1146.092349,-6.43093355,5.545248453,1146.092349,1.803405409,0.631888118,1146.092349,NA,NA,NA,8.183869462,4.13909839,1146.092349,0.95109329,0.461969823,1146.092349,-1.919759207,0.955829834,1146.092349,16.65022435,1.547535845,1146.092349,-18.79843464,4.220874122,1146.092349,-12.14852499,1.326999012,1146.092349,12.44403349,2.984314171,1146.092349,11.21617998,1.420593434,1146.092349,-10.3131758,2.657905991,1146.092349,10.08779116,1.752653398,1146.092349,-26.58009704,9.070657513,1146.092349,-14.80126308,2.784217232,1146.092349,0.498986293,0.428783032,1146.092349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,-7.825910303,8.99784662,1144.08548,-4.284987823,5.75837872,1144.08548,0.836982311,0.538247739,1144.08548,2.101880699,2.377822691,1144.08548,4.698980792,4.319683232,1144.08548,0.462435696,0.436770152,1144.08548,NA,NA,NA,16.66158936,1.545723643,1144.08548,-19.06786094,4.230567354,1144.08548,-12.33185634,1.328871911,1144.08548,12.7488833,2.993901972,1144.08548,11.26813367,1.422386527,1144.08548,-10.47387889,2.664769174,1144.08548,10.20558206,1.755330044,1144.08548,-27.13564293,9.097540559,1144.08548,-14.61603516,2.794713937,1144.08548,NA,NA,NA,0.238248978,0.346678532,1144.08548,-1.1469408,0.624453603,1144.08548,0.905691089,0.437491127,1144.08548,NA,NA,NA
65,-12.11254804,9.418286772,1143.09278,-4.958416811,5.848346455,1143.09278,1.529616392,0.776010204,1143.09278,3.063663413,2.49367677,1143.09278,3.835767143,4.271385391,1143.09278,NA,NA,NA,-0.475426938,0.710197084,1143.09278,16.67780329,1.545115108,1143.09278,-18.90705599,4.226113679,1143.09278,-12.3869562,1.326659882,1143.09278,12.60026564,2.990475028,1143.09278,11.13283651,1.423078395,1143.09278,-10.37416034,2.660942348,1143.09278,10.11762235,1.754504159,1143.09278,-26.70700854,9.08284513,1143.09278,-14.85966744,2.790453906,1143.09278,NA,NA,NA,0.396880679,0.346113445,1143.09278,-1.447401924,1.629060495,1143.09278,0.996453995,0.816600972,1143.09278,0.438209049,0.648750687,1143.09278
66,-10.73172748,8.816649407,1146.097623,-4.418609968,5.698347732,1146.097623,0.922449599,0.495556962,1146.097623,1.774349907,2.355601737,1146.097623,4.495394967,4.228114012,1146.097623,NA,NA,NA,NA,NA,NA,16.62268632,1.543921369,1146.097623,-18.82644158,4.218124856,1146.097623,-12.25718028,1.322635154,1146.097623,12.49772215,2.982908049,1146.097623,11.13218762,1.420089196,1146.097623,-10.3328228,2.65574464,1146.097623,10.07838812,1.751666483,1146.097623,-26.61309918,9.065298886,1146.097623,-14.77049818,2.782802656,1146.097623,NA,NA,NA,0.207591479,0.330942154,1146.097623,NA,NA,NA,0.319746381,0.287855048,1146.097623,NA,NA,NA
67,-6.589178771,7.752248492,1146.093532,-4.877012603,5.673964885,1146.093532,1.16900429,0.503892479,1146.093532,2.732557773,2.206608494,1146.093532,5.261421344,4.120138478,1146.093532,NA,NA,NA,NA,NA,NA,16.69098773,1.544985057,1146.093532,-18.95245268,4.224987443,1146.093532,-12.30745684,1.325911919,1146.093532,12.57449592,2.988584709,1146.093532,11.20511363,1.422599339,1146.093532,-10.38617237,2.660324042,1146.093532,10.11484868,1.754130081,1146.093532,-26.80376679,9.079330931,1146.093532,-14.70408664,2.785472543,1146.093532,NA,NA,NA,NA,NA,NA,0.358028963,0.608754838,1146.093532,NA,NA,NA,-0.322241494,0.376942548,1146.093532
68,-7.486523499,7.467107537,1147.113034,-0.811385565,3.243542769,1147.113034,1.825370376,0.643210524,1147.113034,4.759785284,2.268307032,1147.113034,NA,NA,NA,0.618743343,0.429290989,1147.113034,-1.303932832,0.649753359,1147.113034,16.40783871,1.541147926,1147.113034,-18.60867431,4.1982215,1147.113034,-12.13091381,1.322723509,1147.113034,12.37411498,2.968315356,1147.113034,11.01451951,1.415933691,1147.113034,-10.22764097,2.642011868,1147.113034,9.944977463,1.74528669,1147.113034,-26.36222268,9.01664733,1147.113034,-14.68167141,2.767974918,1147.113034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,-13.27936163,9.285143178,1145.101522,-6.023357109,5.72515212,1145.101522,2.054639387,0.672703026,1145.101522,3.609081884,2.406083898,1145.101522,4.858458465,4.206359384,1145.101522,NA,NA,NA,-0.926331453,0.600574554,1145.101522,16.63407693,1.543913261,1145.101522,-18.8709896,4.216233706,1145.101522,-12.30471545,1.323863178,1145.101522,12.52604992,2.982829867,1145.101522,11.11801766,1.421722209,1145.101522,-10.33875201,2.653873392,1145.101522,10.05802964,1.751407579,1145.101522,-26.67864808,9.058298446,1145.101522,-14.8097972,2.78135203,1145.101522,NA,NA,NA,0.331909277,0.342702712,1145.101522,NA,NA,NA,NA,NA,NA,0.002040437,0.247357768,1145.101522
70,-13.33559335,9.320083605,1143.103234,-7.256561663,5.979485183,1143.103234,2.015963429,0.720495369,1143.103234,3.535497795,2.500900728,1143.103234,6.266436135,4.3357526,1143.103234,0.753251966,0.482929969,1143.103234,-1.453034735,0.685292992,1143.103234,16.5312238,1.544834424,1143.103234,-18.8598699,4.214525431,1143.103234,-12.17933917,1.32636512,1143.103234,12.55564834,2.981552664,1143.103234,11.16163938,1.421459364,1143.103234,-10.36065178,2.652681354,1143.103234,10.07658549,1.75079336,1143.103234,-26.84714642,9.055629981,1143.103234,-14.73048168,2.78336157,1143.103234,NA,NA,NA,0.25513056,0.34699929,1143.103234,0.098215887,0.638094561,1143.103234,NA,NA,NA,-0.170203383,0.390150145,1143.103234
71,-14.2306571,9.064234728,1144.086938,-4.62451123,5.759256856,1144.086938,1.809617554,0.720575008,1144.086938,2.835170625,2.486226054,1144.086938,4.126211662,4.241685677,1144.086938,NA,NA,NA,-1.341617003,0.789103438,1144.086938,16.74092306,1.548406397,1144.086938,-18.8849415,4.228515802,1144.086938,-12.39667961,1.327328215,1144.086938,12.54579873,2.990338193,1144.086938,11.15643699,1.421774971,1144.086938,-10.36711511,2.663184482,1144.086938,10.12498664,1.754991806,1144.086938,-26.57692814,9.089782673,1144.086938,-15.01553153,2.792669954,1144.086938,0.330704024,0.41618684,1144.086938,0.386616648,0.345374908,1144.086938,NA,NA,NA,0.339611457,0.295095821,1144.086938,NA,NA,NA
72,-6.683159014,7.753456379,1146.106994,-6.292782589,5.568719025,1146.106994,1.175438205,0.514255664,1146.106994,2.76879792,2.21191679,1146.106994,5.90009818,4.166539755,1146.106994,0.268079247,0.406669011,1146.106994,NA,NA,NA,16.59942298,1.544653385,1146.106994,-18.93764042,4.212486581,1146.106994,-12.1918708,1.32511716,1146.106994,12.54387541,2.978843882,1146.106994,11.17095432,1.420520674,1146.106994,-10.3623361,2.650870682,1146.106994,10.07351072,1.75007324,1146.106994,-26.91365205,9.050612872,1146.106994,-14.52134493,2.780715509,1146.106994,NA,NA,NA,NA,NA,NA,-0.204396798,0.420641016,1146.106994,NA,NA,NA,NA,NA,NA
73,-8.014662662,7.599307367,1146.099779,-5.298327841,5.592416743,1146.099779,0.933674264,0.534563003,1146.099779,2.254405671,2.197160304,1146.099779,5.240716017,4.168807914,1146.099779,0.100622442,0.354736402,1146.099779,NA,NA,NA,16.62580943,1.545220025,1146.099779,-18.80725804,4.217107973,1146.099779,-12.23099695,1.326559724,1146.099779,12.46294096,2.981665707,1146.099779,11.13251715,1.420142403,1146.099779,-10.31893303,2.654898219,1146.099779,10.06672331,1.751394962,1146.099779,-26.5766181,9.062746958,1146.099779,-14.76613822,2.784093873,1146.099779,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285782804,0.291635667,1146.099779,NA,NA,NA
