"Year","FishName","Ages","Site","OtoWidth","FSLann","TannS","TsummS","TautS","TwinS","TsprS","TannW","TsummW","TautW","TwinW","TsprW"
1983,"X060117",27,"West",0.973376781112834,1.01566645811577,1.03986843234475,1.02670505589574,1.04540744562765,1.04757153237324,1.04065186712919,1.03043305900387,1.02029810998506,1.03464887896695,1.01647199732728,1.05123697025375
1983,"X060270",19,"West",1.01294929253487,1.01567366891957,1.03981810708971,1.02668471114024,1.04535030358896,1.04749614407388,1.04060000083406,1.03039363231117,1.02028570451411,1.03460040003696,1.01641379883269,1.05119678880778
1983,"X050289",20,"South",0.994361379257012,1.0156807617082,1.03976783729516,1.02666437897526,1.04529324143539,1.04742082858409,1.04054819710241,1.03035424232811,1.0202732824647,1.03455195205729,1.01635566835222,1.05115668168579
1983,"X060149",46,"West",0.615760603697019,1.01568773695305,1.03971762354022,1.02664405960159,1.0452362597753,1.04734558686885,1.04049645651653,1.03031488934329,1.0202608439055,1.03450353520305,1.01629760655333,1.05111664914867
1983,"X050263",30,"South",0.85078463277604,1.01569459512146,1.03966746639117,1.02662375321169,1.04517935920213,1.04727041987686,1.04044477964588,1.03027557363569,1.02024838889905,1.03445514963849,1.01623961409783,1.05107669144076
1983,"X050103",26,"South",1.06184435530622,1.01570133667573,1.03961736640153,1.02660345998978,1.04512254029523,1.04719532854185,1.04039316704676,1.0302362954748,1.02023591750162,1.03440679551694,1.01618169164247,1.0510368087901
1983,"X040036",22,"South",1.11689688789087,1.01570796207428,1.03956732411238,1.02658318011178,1.04506580361944,1.04712031378191,1.04034161926293,1.03019705512077,1.02022342976327,1.03435847298098,1.01612383983872,1.05099700140868
1983,"X060251",33,"West",1.11434806430339,1.01571447176949,1.03951734005217,1.02656291374536,1.04500914972493,1.0470453764998,1.04029013682525,1.03015785282421,1.02021092572776,1.03431018216248,1.01606605933281,1.05095726949208
1983,"X040046",28,"South",1.24413007597114,1.01572086621027,1.03946741473657,1.02654266104994,1.04495257914761,1.04697051758286,1.04023872025135,1.03011868882619,1.02019840543271,1.03426192318248,1.01600835076589,1.05091761321988
1983,"X060131",15,"West",1.02613318898338,1.0157271458399,1.03941754866886,1.02652242217675,1.04489609240929,1.04689573790339,1.04018737004664,1.03007956335864,1.02018586890944,1.03421369615142,1.0159507147738,1.05087803275557
1983,"X050247",21,"West",1.26143055371161,1.01573331109736,1.03936774233991,1.02650219726873,1.044839690017,1.046821038318,1.04013608670324,1.03004047664378,1.02017331618314,1.03416550116879,1.01589315198715,1.05083852824638
1983,"X050229",22,"West",1.85472000837866,1.0157393624172,1.03931799622758,1.02648198646059,1.04478337246367,1.04674641966808,1.04008487070052,1.03000142889443,1.0201607472728,1.03411733832352,1.01583566303127,1.05079909982326
1983,"X060266",19,"West",1.2358027843334,1.01574530022879,1.03926831079792,1.02646178987885,1.04472714022797,1.04667188278012,1.04003372250542,1.02996242031431,1.02014816219114,1.03406920769391,1.01577824852688,1.05075974760128
1983,"X060089",44,"West",0.608170965391872,1.01575112495741,1.03921868650378,1.02644160764177,1.04467099377404,1.04659742846496,1.0399826425719,1.0299234510974,1.02013556094474,1.03402110934751,1.01572090908898,1.05072047167917
1983,"X050184",20,"South",0.987359484710942,1.01575683702304,1.03916912378603,1.02642143985944,1.04461493355192,1.04652305751847,1.0399316313412,1.02988452142858,1.02012294353403,1.03397304334123,1.01566364532775,1.05068127213972
1983,"X040070",30,"South",0.897199377585934,1.01576243684099,1.03911962307301,1.02640128663378,1.04455895999742,1.04644877072163,1.03988068924199,1.02984563148333,1.0201103099531,1.03392500972139,1.01560645784846,1.05064214904956
1983,"X060119",13,"West",0.864886465741147,1.01576792482178,1.03907018478068,1.0263811480585,1.04450307353233,1.04637456884016,1.0398298166903,1.0298067814278,1.02009766018999,1.03387700852377,1.01554934725114,1.05060310245958
1983,"X060267",34,"West",0.842913651301137,1.01577330137124,1.03902080931247,1.02636102421912,1.04444727456413,1.04630045262456,1.03977901408946,1.02976797141892,1.02008499422646,1.03382903977355,1.01549231413097,1.05056413240453
1983,"X050116",21,"South",1.14923177072987,1.01577856689088,1.03897149705958,1.026340915193,1.04439156348601,1.04622642281064,1.03972828183029,1.02972920160415,1.02007231203824,1.03378110348526,1.01543535907801,1.05052523890305
1983,"X050193",15,"South",1.09420229087472,1.01578372177648,1.03892224840093,1.02632082104937,1.04433594067764,1.04615248011927,1.03967762029118,1.02969047212199,1.02005961359468,1.03373319966309,1.01537848267746,1.05048642195815
1983,"X060180",31,"West",1.16758112150166,1.01578876642012,1.03887306370308,1.02630074184927,1.04428040650399,1.04607862525615,1.03962702983756,1.02965178310146,1.02004689885906,1.03368532830052,1.01532168550963,1.05044768155645
1983,"X040019",29,"South",1.13793913785613,1.01579370120855,1.03882394332019,1.02628067764557,1.04422496131614,1.04600485891192,1.03957651082252,1.02961313466229,1.02003416778858,1.03363748938062,1.01526496814971,1.0504090176688
1983,"X060254",37,"West",0.983108269011696,1.01579852652403,1.03877488759413,1.02626062848303,1.04416960545115,1.0459311817626,1.03952606358646,1.02957452691511,1.02002142033422,1.03358968287593,1.0152083311678,1.05037043024997
1984,"X060115",24,"West",0.899329883492497,1.06623401318389,1.02616646705914,1.03283703080769,1.0258050716443,1.02398780957706,1.02117306696906,1.02370886577555,1.02713383333305,1.00307994644702,1.04684820489389,1.0198412711193
1984,"X050255",20,"South",1.35681138216631,1.066238849423,1.02611813319058,1.03281688315148,1.02575086293474,1.02391584966855,1.02112364997112,1.02367055776207,1.02712096366259,1.00303361176179,1.04678996703441,1.01980395218175
1984,"X060116",23,"West",1.1230836258351,1.06624357190928,1.02606986414214,1.0327967507167,1.02569674289875,1.02384397899583,1.02107430442477,1.02363229048715,1.02710807730602,1.00298730840631,1.04673181378514,1.01976670728009
1984,"X060083",12,"South",0.910251731850914,1.06624818099113,1.02602166021122,1.03277663351161,1.02564271182416,1.02377219817624,1.02102503062687,1.02359406402791,1.0270951741848,1.00294103633184,1.04667374569415,1.01972953632763
1984,"X050113",13,"South",0.803264018532052,1.06625267699643,1.02597352168675,1.03275653153421,1.02558876998999,1.02370050781944,1.02097582886757,1.02355587845394,1.027082254212,1.0028947954888,1.04661576329459,1.01969243923138
1984,"X040055",37,"South",1.15796231215263,1.0662570602318,1.0259254488494,1.03273644477228,1.02553491766784,1.02362890852752,1.02092669943039,1.02351773382764,1.02706931729238,1.00284858582666,1.04655786710438,1.01965541589247
1984,"X060269",22,"West",1.00265669355639,1.06626133098204,1.02587744197216,1.0327163732035,1.02548115512111,1.02355740089459,1.02087764259238,1.02347963020409,1.02705636332232,1.0028024072941,1.046500057627,1.01961846620609
1984,"X060251",34,"West",0.979996654891897,1.06626548951126,1.02582950131963,1.03269631679529,1.0254274826053,1.02348598550764,1.02082865862417,1.02344156763108,1.02704339218974,1.002756259839,1.04644233535096,1.01958159006158
1984,"X060118",13,"West",1.37564933263689,1.06626953606208,1.02578162714868,1.03267627550496,1.02537390036804,1.02341466294604,1.02077974778995,1.02340354614936,1.02703040377425,1.00271014340831,1.04638470074982,1.01954478734225
1984,"X060135",21,"West",0.971857081211103,1.06627347085616,1.02573381970771,1.03265624927957,1.02532040864904,1.02334343378139,1.02073091034728,1.02336556579228,1.02701739794716,1.00266405794829,1.04632715428217,1.01950805792538
1984,"X060087",12,"West",1.04654586731243,1.06627729409384,1.02568607923732,1.0326362380561,1.02526700767978,1.0232722985778,1.02068214654729,1.02332762658595,1.02700437457135,1.0026180034043,1.04626969639217,1.01947140168237
1984,"X060093",18,"West",1.18670375065137,1.0662810059541,1.02563840596982,1.03261624176132,1.02521369768424,1.02320125789221,1.02063345663461,1.02328972854932,1.02699133350141,1.00257197972093,1.04621232750892,1.0194348184786
1984,"X040033",17,"South",1.09698225452145,1.06628460659494,1.02559080012987,1.0325962603119,1.02516047887851,1.02313031227381,1.02058484084757,1.02325187169416,1.02697827458352,1.00252598684204,1.04615504804694,1.0193983081736
1984,"X050247",22,"West",1.66524662634106,1.06628809615281,1.02554326193395,1.03257629361436,1.02510735147064,1.02305946226454,1.02053629941788,1.02321405602504,1.02696519765561,1.00248002471076,1.04609785840598,1.01936187062083
1984,"X040018",14,"South",0.86276936750862,1.06629147474342,1.02549579159059,1.03255634156505,1.02505431566087,1.02298870839891,1.02048783257105,1.02317628153941,1.02695210254724,1.00243409326942,1.04604075897095,1.01932550566834
1984,"X060270",20,"West",0.952663447279775,1.06629474246058,1.02544838930042,1.03253640405028,1.02500137164207,1.02291805120407,1.02043944052629,1.02313854822752,1.02693898907959,1.00238819245968,1.04598375011259,1.01928921315796
1984,"X050099",38,"South",0.639201901263168,1.06629789937773,1.02540105525591,1.03251648094614,1.02494851959836,1.0228474911996,1.0203911234961,1.02310085607237,1.02692585706562,1.00234232222242,1.04592683218645,1.01925299292532
1984,"X050088",16,"South",1.20986376378397,1.06630094554634,1.02535378964207,1.03249657211872,1.02489575970735,1.0227770288981,1.02034288168702,1.02306320505018,1.02691270630995,1.00229648249793,1.04587000553371,1.01921684480085
1984,"X050289",21,"South",1.04459279044506,1.06630388099682,1.02530659263572,1.03247667742399,1.02484309213802,1.0227066648047,1.02029471529916,1.0230255951297,1.02689953660877,1.00225067322571,1.04581327048097,1.01918076860881
1984,"X060028",24,"South",1.06819482958964,1.06630670573854,1.02525946440569,1.03245679670777,1.02479051705198,1.02263639941731,1.02024662452605,1.02298802627283,1.02688634775016,1.00220489434458,1.04575662734014,1.01914476416761
1984,"X060149",47,"West",0.957404286273607,1.06630941975963,1.02521240511316,1.03243692980587,1.02473803460298,1.02256623322656,1.02019860955524,1.02295049843429,1.02687313951375,1.00215914579286,1.04570007640882,1.01910883128993
1984,"X060228",22,"West",0.935839894320062,1.06631202302657,1.02516541491154,1.03241707654401,1.02468564493739,1.02249616671608,1.02015067056793,1.02291301156164,1.02685991167088,1.00211342750809,1.04564361796995,1.01907296978258
1984,"X060141",25,"West",0.958023898434069,1.06631451548512,1.02511849394611,1.03239723673781,1.02463334819339,1.02242620036216,1.02010280773922,1.02287556559556,1.02684666398476,1.00206773942726,1.04558725229185,1.01903717944669
1984,"X060254",38,"West",0.753011638896295,1.06631689705961,1.02507164235457,1.03237741019289,1.0245811445021,1.02235633463402,1.02005502123774,1.02283816046968,1.02683339621009,1.00202208148666,1.04553097962872,1.01900146007766
1984,"X040036",23,"South",1.05388320089895,1.06631916765266,1.0250248602668,1.0323575967048,1.0245290339868,1.02228656999357,1.02000731122602,1.02280079611054,1.02682010809343,1.00197645362207,1.0454748002204,1.01896581146487
1984,"X060266",20,"West",1.09375509873311,1.06632132714653,1.02497814780497,1.03233779605903,1.02447701676318,1.02221690689594,1.01995967786029,1.02276347243765,1.02680679937304,1.00193085576863,1.04541871429168,1.01893023339224
1984,"X050134",17,"South",0.827284350597289,1.06632337540169,1.02493150508328,1.03231800803106,1.0244250929392,1.02214734578884,1.01991212129071,1.02272618936355,1.02679346977889,1.00188528786098,1.0453627220536,1.01889472563777
1984,"X060113",20,"West",1.63294007466296,1.06632531225739,1.0248849322085,1.03229823238631,1.02437326261544,1.02207788711312,1.01986464166145,1.02268894679381,1.02678011903271,1.00183974983313,1.04530682370255,1.01885928797377
1984,"X060253",25,"West",0.924750061900089,1.06632713753171,1.02483842927953,1.03227846888022,1.02432152588491,1.02200853130262,1.01981723911022,1.02265174462707,1.02676674684791,1.00179424161858,1.04525101942063,1.01882392016693
1984,"X060119",14,"West",1.08070806461668,1.06632885102144,1.02479199638741,1.03225871725824,1.02426988283308,1.0219392787843,1.01976991376861,1.0226145827549,1.02675335292975,1.00174876315027,1.04519530937584,1.01878862197822
1984,"X050184",21,"South",0.911803899349225,1.06633045250208,1.02474563361599,1.03223897725575,1.02421833353805,1.02187012997799,1.01972266576254,1.02257746106212,1.02673993697515,1.00170331436077,1.04513969372155,1.01875339316281
1984,"X050103",27,"South",1.03311570525793,1.06633194172761,1.02469934104096,1.0322192485982,1.02416687807052,1.02180108529674,1.01967549521131,1.02254037942649,1.02672649867279,1.00165789518198,1.04508417259727,1.01871823347041
1984,"X050110",20,"South",1.06749747646808,1.06633331843155,1.02465311873065,1.03219953100102,1.02411551649327,1.02173214514667,1.01962840222845,1.02250333771879,1.02671303770315,1.00161250554534,1.045028746128,1.01868314264486
1984,"X040070",31,"South",0.783926515902353,1.06633458232576,1.02460696674544,1.03217982416962,1.02406424886162,1.02166330992654,1.01958138692115,1.02246633580303,1.02669955373853,1.0015671453818,1.04497341442443,1.0186481204241
1984,"X060131",16,"West",0.951026757000525,1.06633573310069,1.02456088513844,1.03216012779954,1.02401307522414,1.0215945800289,1.01953444939077,1.0224293735363,1.02668604644289,1.00152181462199,1.04491817758334,1.01861316654118
1984,"X060264",30,"West",1.01530140554826,1.06633677042559,1.02451487395499,1.03214044157628,1.02396199562163,1.0215259558392,1.01948758973276,1.02239245076876,1.02667251547201,1.00147651319595,1.04486303568723,1.01857828072267
1984,"X060091",26,"West",1.10525426904578,1.06633769394836,1.02446893323305,1.03212076517544,1.02391101008743,1.02145743773615,1.01944080803637,1.02235556734368,1.02665896047348,1.00143124103335,1.04480798880436,1.01854346269033
1984,"X050229",23,"West",1.60150989963936,1.06633850329598,1.02442306300277,1.03210109826263,1.02386011864762,1.02138902609165,1.0193941043849,1.02231872309777,1.0266453810867,1.00138599806349,1.04475303698929,1.01850871215977
1984,"X060117",28,"West",0.85949490435854,1.06633919807422,1.02437726328684,1.0320814404935,1.02380932132075,1.02132072127059,1.01934747885567,1.02228191786049,1.02663177694279,1.00134078421513,1.04469818028165,1.0184740288411
1984,"X040019",30,"South",0.94119513497203,1.06633977786743,1.02433153410043,1.03206179151383,1.02375861811785,1.02125252363152,1.01930093152016,1.02224515145475,1.02661814766468,1.00129559941671,1.04464341870805,1.01843941243887
1984,"X060180",32,"West",1.09870216056942,1.06634024223849,1.0242858754513,1.03204215095943,1.0237080090433,1.021184433526,1.01925446244354,1.02220842369654,1.0266044928672,1.00125044359632,1.04458875228014,1.01840486265209
1984,"X040045",21,"South",1.33521435589298,1.06634059072961,1.02424028733947,1.03202251845623,1.02365749409401,1.02111645129887,1.01920807168552,1.02217173439508,1.02659081215687,1.0012053166817,1.04453418099628,1.01837037917426
1984,"X050116",22,"South",1.22902932761042,1.0663408228613,1.0241947697578,1.03200289362021,1.02360707325929,1.02104857728868,1.01916175929943,1.02213508335284,1.02657710513211,1.00116021860018,1.04447970484013,1.0183359616933
1984,"X060133",16,"West",1.23771673943044,1.06634093813265,1.02414932269151,1.03198327605747,1.02355674652115,1.02098081182724,1.01911552533341,1.02209847036558,1.02656337138312,1.00111514927878,1.04442532378193,1.01830160989166
1984,"X050193",16,"South",1.02270723515674,1.06634093602203,1.02410394611836,1.03196366536423,1.02350651385502,1.02091315523936,1.01906936982892,1.02206189522214,1.02654961049195,1.0010701086442,1.04437103777797,1.01826732344614
1984,"X060089",45,"West",0.56435679873976,1.06634081598596,1.02405864000884,1.03194406112682,1.02345637522828,1.02084560784394,1.01902329282226,1.02202535770483,1.02653582203241,1.00102509662287,1.04431684677052,1.01823310202808
1984,"X050085",30,"South",0.902486529119732,1.06634057746047,1.02401340432591,1.03192446292168,1.02340633060194,1.02077816995299,1.01897729434339,1.02198885758907,1.02652200557019,1.00098011314092,1.04426275068778,1.01819894530367
1984,"X040046",29,"South",1.05370177557516,1.06634021985956,1.0239682390253,1.03190487031539,1.02335637992953,1.0207108418718,1.01893137441684,1.02195239464363,1.02650816066285,1.00093515812415,1.04420874944417,1.01816485293304
1984,"X060227",12,"West",1.36868155249235,1.06633974257682,1.02392314405524,1.03188528286467,1.02330652315689,1.02064362389925,1.01888553306096,1.02191596863059,1.02649428685986,1.00089023149808,1.04415484294025,1.01813082457113
1984,"X050263",31,"South",0.988474587969397,1.06633914498363,1.02387811935658,1.03186570011638,1.02325676022356,1.02057651632832,1.01883977028869,1.0218795793053,1.0264803837024,1.00084533318811,1.0441010310631,1.01809685986746
1984,"X060267",35,"West",0.803346202431631,1.06633842643097,1.02383316486291,1.03184612160752,1.0232070910612,1.02050951944456,1.01879408610683,1.02184322641654,1.02646645072351,1.00080046311926,1.04404731368551,1.0180629584661
1985,"X060087",13,"West",1.25336025691054,1.02564121865292,1.00712469155679,0.995252142681342,1.00424906048128,1.01896506953378,1.01197188308543,0.997634334958067,0.988793216288502,1.00152697594211,0.996146858715202,1.00458044746598
1985,"X040055",38,"South",0.971988385757668,1.02564029288413,1.00708060666109,0.995233264960139,1.0042004930791,1.01889839154474,1.01192665892321,0.997598912446701,0.988779735660033,1.00148212758857,0.996095783159312,1.0045471177765
1985,"X060116",24,"West",1.05218891660464,1.02563924879039,1.00703659059443,0.995214389944276,1.00415201747985,1.01883182490229,1.01188151281765,0.997563524743337,0.988766224921061,1.00143730727135,0.996044797346494,1.0045138494718
1985,"X050113",14,"South",0.966773485126055,1.02563808569081,1.0069926432729,0.995195517171203,1.00410363360076,1.01876536986715,1.01183644475724,0.997528171591282,0.988752683612837,1.00139251491429,0.995993901131686,1.00448064218748
1985,"X060269",23,"West",1.11981291171698,1.02563680289662,1.00694876461032,0.995176646179871,1.00405534135759,1.0186990266947,1.01179145472645,0.997492852734575,0.988739111280301,1.00134775044067,0.995943094371328,1.00444749555763
1985,"X050088",17,"South",1.099475498814,1.02563539971076,1.0069049545188,0.995157776510745,1.00400714066482,1.01863279563428,1.01174654270649,0.997457567918043,0.988725507471584,1.00130301377344,0.995892376922949,1.00441440921532
1985,"X050116",23,"South",1.08091196315154,1.02563387542869,1.00686121290813,0.995138907705809,1.00395903143583,1.01856667692946,1.01170170867508,0.997422316887479,0.988711871738174,1.00125830483512,0.99584174864579,1.00438138279247
1985,"X060228",23,"West",0.938803028031123,1.02563222933831,1.00681753968608,0.995120039308563,1.00391101358308,1.01850067081791,1.01165695260613,0.997387099389414,0.988698203635084,1.00121362354793,0.995791209399932,1.00434841591945
1985,"X060135",22,"West",0.924170842077065,1.02563046071923,1.00677393475845,0.995101170864038,1.00386308701792,1.01843477753176,1.01161227446998,0.997351915171244,0.988684502720762,1.00116896983372,0.995740759046923,1.00431550822559
1985,"X040033",18,"South",0.927458820681328,1.02562856884336,1.00673039802895,0.995082301918796,1.00381525165017,1.01836899729715,1.01156767423373,0.997316763981218,0.988670768556994,1.00112434361397,0.995690397449813,1.00428265933904
1985,"X060118",14,"West",1.17559113350335,1.02562655297474,1.0066869293994,0.995063432020941,1.00376750738879,1.01830333033466,1.01152315186097,0.997281645568467,0.988657000709074,1.00107974480989,0.995640124473015,1.00424986888663
1985,"X060093",19,"West",1.05837665522197,1.02562441236992,1.00664352876961,0.99504456072011,1.00371985414186,1.0182377768593,1.01147870731164,0.997246559683076,0.988643198745718,1.00103517334238,0.995589939982264,1.00421713649418
1985,"X060149",48,"West",0.658459874533963,1.02562214627743,1.00660019603731,0.9950256875675,1.00367229181607,1.01817233707966,1.0114343405421,0.997211506075891,0.988629362239149,1.00099062913194,0.995539843844518,1.00418446178634
1985,"X040070",32,"South",0.77497804699531,1.02561975393786,1.00655693109842,0.995006812115859,1.00362482031726,1.01810701119983,1.01139005150558,0.997176484498778,0.988615490764849,1.00094611209893,0.995489835928407,1.0041518443864
1985,"X060113",21,"West",1.2245784188307,1.02561723458384,1.00651373384671,0.994987933919493,1.0035774395502,1.01804179941731,1.01134584015163,0.997141494704452,0.988601583901843,1.00090162216339,0.995439916104025,1.0041192839167
1985,"X060254",39,"West",0.924554769506395,1.02561458744094,1.00647060417421,0.994969052534273,1.00353014941852,1.01797670192471,1.01130170642653,0.997106536446491,0.988587641232619,1.00085715924505,0.995390084242754,1.00408677999835
1985,"X050110",21,"South",1.1075446178314,1.02561181172579,1.00642754197097,0.994950167517637,1.00348294982532,1.01791171890884,1.01125765027308,0.99707160947954,0.988573662343001,1.00081272326349,0.995340340217504,1.0040543322514
1985,"X050263",32,"South",0.943112659113716,1.02560890664782,1.00638454712555,0.9949312784286,1.00343584067255,1.01784685055111,1.01121367163099,0.997036713559226,0.988559646822324,1.00076831413809,0.995290683902825,1.00402194029477
1985,"X060141",26,"West",0.898950607171339,1.02560587140885,1.00634161952383,0.994912384827743,1.00338882186069,1.01778209702704,1.01116977043613,0.997001848441922,0.988545594263482,1.00072393178789,0.99524111517469,1.00398960374632
1985,"X040018",15,"South",1.30734203857582,1.02560270520261,1.00629875905038,0.994893486277268,1.00334189328947,1.01771745850675,1.01112594662108,0.996967013885167,0.988531504262768,1.00067957613181,0.995191633910072,1.00395732222254
1985,"X060028",25,"South",0.888725756959407,1.02559940721499,1.00625596558775,0.994874582340949,1.00329505485811,1.01765293515511,1.01108220011547,0.996932209647345,0.988517376419809,1.00063524708853,0.995142239988178,1.00392509533915
1985,"X060270",21,"West",0.763925055842762,1.02559597662455,1.00621323901661,0.994855672584176,1.00324830646426,1.01758852713137,1.01103853084497,0.99689743548782,0.988503210337968,1.00059094457664,0.995092933289283,1.00389292271056
1985,"X050184",22,"South",1.00093957565875,1.02559241260168,1.0061705792158,0.994836756573889,1.00320164800533,1.01752423458907,1.01099493873244,0.996862691167087,0.988489005623861,1.00054666851446,0.995043713695295,1.00386080395024
1985,"X040036",24,"South",1.0596015566131,1.02558871430859,1.00612798606252,0.994817833878688,1.00315507937731,1.01746005767727,1.01095142369725,0.996827976446469,0.988474761887631,1.00050241882032,0.994994581089962,1.00382873867058
1985,"X050289",22,"South",1.19904618543835,1.02558488090047,1.00608545943193,0.994798904068797,1.00310860047535,1.01739599653843,1.01090798565561,0.996793291088402,0.988460478743058,1.00045819541223,0.99494553535803,1.00379672648292
1985,"X050247",23,"West",1.46082247107105,1.02558091152447,1.00604299919747,0.994779966715999,1.00306221119401,1.01733205131039,1.01086462452004,0.996758634856316,0.988446155807225,1.00041399820829,0.994896576386402,1.00376476699744
1985,"X060131",17,"West",1.0373294359704,1.02557680531973,1.00600060523083,0.994761021393762,1.00301591142668,1.01726822212576,1.0108213402004,0.996724007514651,0.988431792700658,1.00036982712621,0.994847704063291,1.00373285982342
1985,"X050103",28,"South",0.991604472359598,1.02557256141823,1.00595827740182,0.994742067677164,1.00296970106605,1.01720450911101,1.0107781326027,0.996689408828929,0.988417389047685,1.00032568208382,0.994798918278361,1.003701004569
1985,"X050193",17,"South",0.90467533013887,1.02556817894368,1.00591601557854,0.994723105142905,1.00292358000374,1.01714091238778,1.01073500162991,0.996654838565662,0.988402944475977,1.00028156299878,0.994750218923185,1.0036692008412
1985,"X060089",46,"West",0.842954804729336,1.02556365701169,1.00587381962743,0.994704133369355,1.00287754813113,1.017077432073,1.01069194718217,0.996620296492591,0.988388458616576,1.00023746978884,0.99470160589096,1.00363744824647
1985,"X060117",29,"West",0.789288927499779,1.02555899473104,1.00583168941316,0.994685151936483,1.00283160533823,1.01701406827767,1.01064896915572,0.996585782378281,0.988373931104045,1.00019340237146,0.994653079076401,1.00360574638984
1985,"X060133",17,"West",1.48168728858906,1.02555419120176,1.00578962479875,0.994666160425939,1.00278575151455,1.01695082110816,1.01060606744444,0.996551295992626,0.988359361576634,1.00014936066427,0.994604638376162,1.00357409487565
1985,"X050099",39,"South",0.783133429272448,1.02554924551731,1.00574762564542,0.994647158421056,1.00273998654868,1.0168876906645,1.01056324193828,0.996516837106427,0.988344749676097,1.00010534458471,0.994556283687995,1.00354249330701
1985,"X060253",26,"West",0.881536947603323,1.02554415676254,1.0057056918126,0.994628145506813,1.00269431032855,1.01682467704266,1.01052049252442,0.996482405491645,0.988330095047606,1.00006135405022,0.994508014911833,1.00351094128603
1985,"X050229",24,"West",1.79091447372441,1.02553892401438,1.00566382315843,0.994609121269817,1.00264872274136,1.01676178033312,1.01047781908692,0.996448000921398,0.98831539733987,1.00001738897841,0.994459831949299,1.00347943841425
1985,"X040019",31,"South",0.925524431083189,1.0255335463425,1.00562201953898,0.994590085298401,1.0026032236732,1.01669900062106,1.01043522150644,0.996413623169861,0.988300656205152,0.999973449286754,0.994411734703671,1.00344798429189
1985,"X060115",25,"West",0.889204036081263,1.025528022809,1.00558028080887,0.994571037182564,1.00255781301019,1.01663633798659,1.01039269966066,0.996379272012402,0.988285871299242,0.999929534892746,0.994363723079776,1.0034165785184
1985,"X060267",36,"West",0.809065230853645,1.02552235246812,1.0055386068211,0.994551976514033,1.002512490637,1.01657379250466,1.01035025342415,0.996344947225445,0.988271042281531,0.999885645713967,0.994315796984444,1.00338522069209
1985,"X050134",18,"South",0.62880654470003,1.02551653436605,1.00549699742692,0.99453290288611,1.00246725643804,1.01651136424553,1.01030788266845,0.996310648586653,0.988256168814822,0.99984178166801,0.994267956326052,1.00335391041068
1985,"X060227",13,"West",1.07105566168698,1.02551056754155,1.005455452476,0.994513815893915,1.00242211029686,1.01644905327397,1.01026558726196,0.996276375874829,0.988241250565584,0.999797942672642,0.994220201014801,1.00332264727076
1985,"X060180",33,"West",1.26370070423227,1.02550445102517,1.00541397181663,0.994494715134168,1.0023770520967,1.01638685965048,1.01022336707015,0.996242128869982,0.988226287203731,0.999754128645575,0.994172530963034,1.00329143086803
1985,"X060251",35,"West",1.35024791349758,1.02549818384039,1.00537255529536,0.994475600205368,1.00233208171963,1.01632478342947,1.0101812219552,0.996207907353244,0.988211278402776,0.999710339504685,0.994124946084393,1.00326026079737
1985,"X060083",13,"South",1.0408669321714,1.0254917650029,1.00533120275708,0.994456470707743,1.00228719904753,1.01626282466117,1.01013915177635,0.996173711106849,0.988196223839805,0.999666575167959,0.994077446294657,1.00322913665279
1985,"X050085",31,"South",0.789036463569162,1.02548519352012,1.00528991404538,0.994437326243133,1.00224240396152,1.01620098339081,1.01009715639,0.99613953991448,0.988181123195376,0.999622835553499,0.994030031511498,1.00319805802739
1985,"X050255",21,"South",1.10153882973124,1.0254784683922,1.00524868900206,0.994418166415194,1.00219769634188,1.01613925965845,1.01005523564934,0.996105393560931,0.988165976153681,0.999579120579487,0.9939827016542,1.00316702451338
1985,"X060264",31,"West",0.872081509277228,1.02547158861172,1.00520752746757,0.994398990829315,1.00215307606843,1.01607765349882,1.01001338940449,0.996071271832024,0.988150782402612,0.999535430164292,0.993935456643829,1.00313603570223
1985,"X040046",30,"South",1.10658644361726,1.02546455316375,1.00516642928065,0.994379799092551,1.00210854302061,1.01601616494267,1.00997161750297,0.996037174515027,0.988135541633498,0.999491764226433,0.993888296403624,1.00310509118431
1985,"X060266",21,"West",1.17633935718079,1.02545736102462,1.00512539427869,0.994360590813734,1.00206409707722,1.01595479401549,1.00992991978888,0.996003101398419,0.988120253541207,0.99944812268467,0.993841220858571,1.00307419054946
1985,"X060119",15,"West",0.846392782232839,1.02545001116441,1.0050844222976,0.994341365603433,1.00201973811611,1.01589354073755,1.00988829610361,0.99596905227193,0.988104917824306,0.999404505457795,0.993794229935472,1.00304333338647
1985,"X040045",22,"South",1.10704281203278,1.0254425025447,1.00504351317172,0.994322123074037,1.0019754660151,1.01583240512483,1.00984674628554,0.995935026926434,0.988089534184829,0.999360912464944,0.993747323563018,1.00301251928338
1985,"X060091",27,"West",1.00034269990601,1.02543483411987,1.00500266673387,0.99430286283964,1.00193128065141,1.01577138718807,1.00980527017013,0.9959010251542,0.988074102328544,0.999317343625332,0.993700501672028,1.0029817478275
1986,"X060149",49,"West",0.70664089876685,0.965496441700112,0.982342859964807,0.989510496624838,0.986086579418909,0.987542333135721,0.9644972954007,0.976555008504922,0.983947640340309,0.967565480533622,0.999167362331691,0.955427005216947
1986,"X050113",15,"South",0.94468712146698,0.965488917541035,0.982303054931326,0.989491292464833,0.98604326126966,0.98748323621637,0.96445781892939,0.97652171172825,0.983932175793831,0.967523340734159,0.999120450333404,0.955397771913613
